route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
533,0000000022023091120240611,0004007402023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007412023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007422023091120240611,Gazzoletti Piazza Dante,0,D16_C3607_Andata_sub1,2
533,0000000022023091120240611,0004007432023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007442023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007452023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007462023091120240611,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022023091120240611,0004007472023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007482023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007492023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007502023091120240611,Rsa S.Bartolomeo,1,D15_C3606_Ritorno_sub1,2
533,0000000022023091120240611,0004007512023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007522023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007532023091120240611,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022023091120240611,0004007542023091120240611,Piazza Dante "Stazione Fs",1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
478,0000000022023091120240611,0004007552023091120240611,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
478,0000000022023091120240611,0004007562023091120240611,Spini "Casa Circondariale",0,D741_T1503_Andata_PRINCIPALE_sub1,1
568,0000000022023091120240611,0004007582023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
568,0000000022023091120240611,0004007592023091120240611,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022023091120240611,0004007602023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
568,0000000022023091120240611,0004007612023091120240611,Gardolo P.Le Neufahrn Sud,1,D709_T1122_Ritorno_sub2,2
568,0000000022023091120240611,0004007622023091120240611,Gardolo P.Le Neufahrn Nord,1,D72_E1114_sub2,2
568,0000000022023091120240611,0004007632023091120240611,Gardolo P.Le Neufahrn Nord,1,D72_E1114_sub2,2
568,0000000022023091120240611,0004007642023091120240611,Gardolo P.Le Neufahrn Nord,1,D72_E1114_sub2,2
568,0000000022023091120240611,0004007652023091120240611,Gardolo P.Le Neufahrn Sud,1,D709_T1122_Ritorno_sub2,2
568,0000000022023091120240611,0004007662023091120240611,Gardolo P.Le Neufahrn Sud,1,D709_T1122_Ritorno_sub2,2
568,0000000022023091120240611,0004007672023091120240611,Gardolo Piazza,1,D7_C1112a_sub2,2
568,0000000022023091120240611,0004007682023091120240611,Gardolo Piazza,1,D7_C1112a_sub2,2
568,0000000022023091120240611,0004007692023091120240611,Gardolo Piazza,1,D7_C1112a_sub2,2
425,0000000022023091120240611,0004007702023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,1
568,0000000022023091120240611,0004007922023091120240611,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022023091120240611,0004007932023091120240611,Gardolo P.Le Neufahrn Nord,1,D72_E1114_sub2,2
425,0000000022023091120240611,0004007942023091120240611,Spini di Gardolo,0,D707_T1113_Andata_sub2,1
400,0000000032023091120240611,0004007972023091120240611,Piazza Dante "Dogana",1,D605_T0530_Ritorno_sub1,1
400,0000000102023091120240611,0004008012023091120240611,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102023091120240611,0004008022023091120240611,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102023091120240611,0004008032023091120240611,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
400,0000000102023091120240611,0004008042023091120240611,Piazza Dante "Dogana",1,D604_T0528c_Ritorno_sub1,1
570,0000000022023091120240611,0004008062023091120240611,Povo Piazza Manci,1,D2_C0542a_Ritorno_sub2,2
614,0000000052023091120240611,0004008072023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008082023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008092023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008102023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008112023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008122023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008132023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008142023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008152023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008162023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008172023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008182023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052023091120240611,0004008192023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
536,0000000052023091120240611,0004008202023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008212023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008222023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008232023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008242023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008252023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008262023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008272023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008282023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008292023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008302023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008312023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008322023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052023091120240611,0004008332023091120240611,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
541,0000000052023091120240611,0004008342023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008352023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008362023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008372023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008382023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008392023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008402023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008412023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008422023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008432023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008442023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008452023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008462023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052023091120240611,0004008472023091120240611,Grotta Piazza,0,D173_F0609_Andata_sub2,1
396,0000000052023091120240611,0004008482023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008492023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008502023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008512023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008522023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008532023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008542023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008552023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008562023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008572023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008582023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008592023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008602023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008612023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008622023091120240611,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052023091120240611,0004008632023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008642023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008652023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008662023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008672023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008682023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008692023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008702023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008712023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008722023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008732023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008742023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008752023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008762023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052023091120240611,0004008772023091120240611,Cortesano,1,D148_F0310_Ritorno_sub1,1
614,0000000052023091120240611,0004008782023091120240611,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
539,0000000052023091120240611,0004008792023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008802023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008812023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008822023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008832023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008842023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008852023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008862023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008872023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008882023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008892023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008902023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008912023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008922023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004008932023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008942023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008952023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008962023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008972023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008982023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004008992023091120240611,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052023091120240611,0004009002023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009012023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009022023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009032023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009042023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009052023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052023091120240611,0004009062023091120240611,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
400,0000000052023091120240611,0004009072023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009082023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009092023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009102023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009112023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009122023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009132023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009142023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009152023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009162023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009172023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009182023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009192023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009202023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009212023091120240611,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052023091120240611,0004009222023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009232023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009242023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009252023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009262023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009272023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009282023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009292023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009302023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009312023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009322023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009332023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009342023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052023091120240611,0004009352023091120240611,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
404,0000000052023091120240611,0004009362023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009372023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009382023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009392023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009402023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009412023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009422023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009432023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009442023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009452023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009462023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009472023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009482023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009492023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052023091120240611,0004009502023091120240611,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
543,0000000052023091120240611,0004009512023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009522023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009532023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009542023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009552023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009562023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009572023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009582023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009592023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009602023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009612023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009622023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009632023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009642023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052023091120240611,0004009652023091120240611,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
411,0000000052023091120240611,0004009662023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009672023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009682023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009692023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009702023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009712023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009722023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009732023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009742023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009752023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009762023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009772023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009782023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009792023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052023091120240611,0004009802023091120240611,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
408,0000000052023091120240611,0004009812023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009822023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009832023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009842023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009852023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009862023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009872023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009882023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009892023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009902023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009912023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009922023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009932023091120240611,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052023091120240611,0004009942023091120240611,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052023091120240611,0004009952023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004009962023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004009972023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004009982023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004009992023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004010002023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004010012023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004010022023091120240611,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052023091120240611,0004010032023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010042023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010052023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010062023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010072023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010082023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052023091120240611,0004010092023091120240611,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010102023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010112023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010122023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010132023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010142023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010152023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010162023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052023091120240611,0004010172023091120240611,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
